,bottle,station,cast,niskin,depth,counts,run_time,dic_cell_id,dbs_fname,analysis_datetime,analysis_datenum,salinity,alkalinity_certified,total_phosphate,total_silicate,total_ammonium,crm,exp_number,sample_date,time,latitude,longitude,temperature,ton,temperature_override,analyte_volume,file_path,analysis_batch,reference_good,file_name,analyte_mass,file_good,titrant_molinity_here,titrant_molinity,alkalinity,alkalinity_gran,alkalinity_gran_estimate,alkalinity_npts,alkalinity_std,emf0,emf0_gran,emf0_gran_estimate,pH_initial,temperature_initial,alkalinity_offset
113,NUTSLAB04,24,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 13:30:00,19320.5625,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,24-11  22  (0)NUTSLAB04.dat,0.10117281148021293,True,,0.100521069101607,2373.2724554147894,2381.4776704196615,,6.0,1.781198943162598,635.7718691850208,629.5757134812901,,7.953466736166374,25.0,
114,SO289-41194,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 13:44:00,19320.57222222222,34.6345,,2.456875242914488,109.21616387985677,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41194.dat,0.10114550451582367,True,,0.100521069101607,2394.1243111550575,2401.5676124596457,,6.0,1.3467141146361032,635.6938933011136,629.4975366425613,,7.979194271849155,25.0,
115,SO289-41030,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 14:00:00,19320.583333333332,34.4173,,1.4411427893767217,6.078202910313617,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41030.dat,0.1011292799282369,True,,0.100521069101607,2095.054473109107,2109.0093458858446,,6.0,1.1870578353755712,637.9854133800583,631.9410569863862,,8.030606608574692,25.0,
116,SO289-29032022-18-30,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 14:14:00,19320.593055555557,35.0955,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-29032022-18-30.dat,0.10117994734733271,True,,0.100521069101607,2302.528023286622,2317.0404862774617,,7.0,3.136120240375453,635.7740324000198,629.7180986671635,,8.103099283098905,25.0,
117,SO289-41158,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 14:29:00,19320.60347222222,34.6285,,2.534060718365134,111.25737901075048,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41158.dat,0.10114505629584862,True,,0.100521069101607,2394.9313832273783,2401.9891845654747,,6.0,1.185675687759485,635.7848855405007,629.5611952868526,,7.995100334808394,25.0,
118,SO289-41179,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 14:45:00,19320.614583333332,35.655,,0.3523903727306329,0.6813531306536891,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41179.dat,0.10122176170364373,True,,0.100521069101607,2336.3283769310156,2351.367157819213,,7.0,4.403104692555659,635.7692469277677,629.7035838910913,,8.063295165265222,25.0,
119,SO289-41203,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 15:01:00,19320.625694444443,34.5792,,2.445252746106701,93.22733691898377,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41203.dat,0.10114137347975304,True,,0.100521069101607,2375.2682106667285,2382.389527564748,,6.0,1.727979481518439,635.7629947919199,629.5311784723685,,7.974446103707725,25.0,
120,SO289-41118,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 15:17:00,19320.636805555554,34.501,,2.417061827411561,72.6564486584248,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41118.dat,0.10113553198352851,True,,0.100521069101607,2306.039075274217,2319.8131818233014,,7.0,3.1125266199012396,635.591377041894,629.5357925599974,,7.897169759957163,25.0,
121,SO289-18032022-23-00,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 15:32:00,19320.647222222222,35.1961,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-18032022-23-00.dat,0.10118746471570943,True,,0.100521069101607,2310.826050383143,2324.247752131788,,7.0,3.28010374438927,635.7030981020082,629.5889622752009,,8.067248068748235,25.0,
122,NUTSLAB05,24,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 15:57:00,19320.664583333335,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,24-11  22  (0)NUTSLAB05.dat,0.10117281148021293,True,,0.100521069101607,2374.289711929924,2381.969662453315,,6.0,1.6419307470447686,635.639915292115,629.4198769651975,,7.955462128618022,25.0,
123,CRM-198-1041-02,666,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 16:13:00,19320.675694444446,33.504,2200.67,0.67,3.8,0.0,True,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,True,666-0  0  (0)CRM-198-1041-02.dat,0.10106107928593495,True,0.10013925281007657,0.100521069101607,2209.0551913204577,2218.5889542043624,,6.0,1.367236283452145,635.3807823089929,629.3168628067144,,7.922345922903766,25.0,8.38519132045758
124,NUTSLAB01,25,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 08:33:00,19321.35625,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,25-11  22  (0)NUTSLAB01.dat,0.10117281148021293,True,,0.100521069101607,2371.5273637497585,2379.4689041268866,,6.0,1.6115115065012289,635.3944186222687,629.1864215475641,,7.9513123754921065,25.0,
125,CRM-195-0421-02,666,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 08:49:00,19321.36736111111,33.485,2213.51,0.49,3.6,0.0,True,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,True,666-0  0  (0)CRM-195-0421-02.dat,0.10105966083311879,True,0.10025922208644508,0.100521069101607,2219.2872912811476,2227.746657584792,,6.0,1.0022232577742098,635.4395934871773,629.3241320616816,,7.951230813817803,25.0,5.777291281147427
126,NUTSLAB02,25,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 09:06:00,19321.379166666666,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,25-11  22  (0)NUTSLAB02.dat,0.10117281148021293,True,,0.100521069101607,2372.5782218098448,2380.9720580729904,,6.0,1.8132279268121794,635.8574856968685,629.6754165016858,,7.955759129966737,25.0,
127,AE-EXP6-I1,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 09:22:00,19321.390277777777,35.4193,,0.06740519375316761,0.17877029647579235,,False,6.0,14/03/2022,04:58:00,-31.43,-125.28,25.0,0.0830353836089746,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP6-I1.dat,0.10120414496515596,True,,0.100521069101607,2324.928203402649,2341.0385719458613,,7.0,3.7717297682037345,635.9468636537105,629.9534682714592,,8.087426885564318,25.0,
128,AE-HL-E2-I1,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 09:37:00,19321.400694444445,34.4279,,0.26884065783618644,,,False,2.0,01/03/2022,02:20:00,-32.5,-82.72,19.9,0.04301450525378982,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-HL-E2-I1.dat,0.10113007168940377,True,,0.100521069101607,2290.80621303654,2307.0210288385965,,6.0,2.2551529109658324,635.8390200874567,629.937613433849,,8.056868000611113,25.0,
129,AE-EXP6-I2,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 09:51:00,19321.410416666666,35.4193,,0.06740519375316761,0.17877029647579235,,False,6.0,14/03/2022,04:58:00,-31.43,-125.28,25.0,0.0830353836089746,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP6-I2.dat,0.10120414496515596,True,,0.100521069101607,2324.4309275879123,2338.190906556768,,7.0,3.6503059991300995,636.1362599146103,630.0329458147512,,8.08640247021917,25.0,
130,AE-HL-E2-I2,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 10:06:00,19321.420833333334,34.4279,,0.26884065783618644,,,False,2.0,01/03/2022,02:20:00,-32.5,-82.72,19.9,0.04301450525378982,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-HL-E2-I2.dat,0.10113007168940377,True,,0.100521069101607,2291.3594231629118,2305.595157567159,,6.0,2.612208336674845,636.0422506047698,630.028605397499,,8.057767782696763,25.0,
131,AE-EXP2-NaOH1,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 10:21:00,19321.43125,34.4279,,0.26884065783618644,,,False,2.0,01/03/2022,02:20:00,-32.5,-82.72,19.9,0.04301450525378982,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP2-NaOH1.dat,0.10113007168940377,True,,0.100521069101607,2768.7355426382283,2779.256752596593,,7.0,3.4632055346566446,636.0876882667095,629.9070228311858,,8.449006703976025,25.0,
132,AE-HL-E2-C1,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 10:37:00,19321.442361111112,34.4279,,0.26884065783618644,,,False,2.0,01/03/2022,02:20:00,-32.5,-82.72,19.9,0.04301450525378982,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-HL-E2-C1.dat,0.10113007168940377,True,,0.100521069101607,2286.978561639119,2302.7349670450008,,6.0,2.280508972082851,636.1153782079767,630.1829469587265,,8.057313545119273,25.0,
133,AE-EXP6-I3,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 10:51:00,19321.452083333334,35.4193,,0.06740519375316761,0.17877029647579235,,False,6.0,14/03/2022,04:58:00,-31.43,-125.28,25.0,0.0830353836089746,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP6-I3.dat,0.10120414496515596,True,,0.100521069101607,2325.34742731125,2341.2338086002887,,7.0,3.847910532364831,636.36820369846,630.3669327557358,,8.087787607025273,25.0,
134,AE-EXP2-NaOH2,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 11:06:00,19321.4625,34.4279,,0.26884065783618644,,,False,2.0,01/03/2022,02:20:00,-32.5,-82.72,19.9,0.04301450525378982,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP2-NaOH2.dat,0.10113007168940377,True,,0.100521069101607,2768.4205050805326,2778.7045567301348,,7.0,3.385803312851504,636.191569486964,629.9967315884597,,8.450762660253334,25.0,
135,AE-HL-E2-I3,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 11:22:00,19321.473611111112,34.4279,,0.26884065783618644,,,False,2.0,01/03/2022,02:20:00,-32.5,-82.72,19.9,0.04301450525378982,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-HL-E2-I3.dat,0.10113007168940377,True,,0.100521069101607,2293.9460076861537,2309.12154305992,,6.0,2.367456692620573,636.2211387392923,630.2721883372647,,8.05994644336643,25.0,
136,AE-EXP2-NaOH3,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 11:36:00,19321.483333333334,34.4279,,0.26884065783618644,,,False,2.0,01/03/2022,02:20:00,-32.5,-82.72,19.9,0.04301450525378982,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP2-NaOH3.dat,0.10113007168940377,True,,0.100521069101607,2767.311963577104,2777.9619194902766,,7.0,3.503156768788119,636.2543355199708,630.0780120367248,,8.434074950220017,25.0,
137,NUTSLAB03,24,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 11:56:00,19321.49722222222,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,24-11  22  (0)NUTSLAB03.dat,0.10117281148021293,True,,0.100521069101607,2125.187838972236,2374.1583304371406,,11.0,206.31610656041883,623.9697999380116,629.2453738347839,,7.7522801005449535,25.0,
138,AE-EXP1-NaOH1,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 12:11:00,19321.50763888889,34.4421,,0.46337867387939724,,,False,1.0,26/02/2022,01:30:00,-32.5,-73.43,19.5,0.026394987752623892,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP1-NaOH1.dat,0.10113113235806079,True,,0.100521069101607,2757.3075905714927,2763.0372767006224,,6.0,2.6970484534708254,636.1291312349344,629.9862278014481,,8.461539685694293,25.0,
139,AE-HL-E1-C2,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 12:27:00,19321.51875,34.4421,,0.46337867387939724,,,False,1.0,26/02/2022,01:30:00,-32.5,-73.43,19.5,0.026394987752623892,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-HL-E1-C2.dat,0.10113113235806079,True,,0.100521069101607,2290.7857910813555,2305.400206417945,,6.0,2.2265257422223663,636.2262440534282,630.2446970519073,,8.047355115536696,25.0,
140,AE-HL-E1-C3,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 12:42:00,19321.529166666667,34.4421,,0.46337867387939724,,,False,1.0,26/02/2022,01:30:00,-32.5,-73.43,19.5,0.026394987752623892,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-HL-E1-C3.dat,0.10113113235806079,True,,0.100521069101607,2289.6139306894192,2305.167750455989,,6.0,2.4624564558929807,636.2121679381506,630.274888846679,,8.053033405150845,25.0,
141,AE-EXP1-NaOH3,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 12:57:00,19321.539583333335,34.4421,,0.46337867387939724,,,False,1.0,26/02/2022,01:30:00,-32.5,-73.43,19.5,0.026394987752623892,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP1-NaOH3.dat,0.10113113235806079,True,,0.100521069101607,2767.12760147617,2778.6369047786748,,7.0,3.455419913860664,636.1470063366578,630.0167077241864,,8.447473861909646,25.0,
142,AE-HL-E2-C2,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 13:14:00,19321.55138888889,34.4279,,0.26884065783618644,,,False,2.0,01/03/2022,02:20:00,-32.5,-82.72,19.9,0.04301450525378982,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-HL-E2-C2.dat,0.10113007168940377,True,,0.100521069101607,2283.39968864651,2298.373745895847,,6.0,1.7723213051115234,636.1100118054096,630.1546228811071,,8.0496162588234,25.0,
143,AE-HL-E1-I3,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 13:29:00,19321.561805555557,34.4421,,0.46337867387939724,,,False,1.0,26/02/2022,01:30:00,-32.5,-73.43,19.5,0.026394987752623892,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-HL-E1-I3.dat,0.10113113235806079,True,,0.100521069101607,2321.7968319632114,2337.859548516335,,7.0,3.5738806787517254,636.1546534529358,630.2228318088869,,8.057132259215134,25.0,
144,AE-HL-E2-C3,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 13:44:00,19321.57222222222,34.4279,,0.26884065783618644,,,False,2.0,01/03/2022,02:20:00,-32.5,-82.72,19.9,0.04301450525378982,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-HL-E2-C3.dat,0.10113007168940377,True,,0.100521069101607,2289.002751345342,2305.5172632252506,,6.0,2.321994542053564,636.0275561069549,630.1312452217932,,8.04653211880033,25.0,
145,AE-HL-E1-C1,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 13:58:00,19321.581944444446,34.4421,,0.46337867387939724,,,False,1.0,26/02/2022,01:30:00,-32.5,-73.43,19.5,0.026394987752623892,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-HL-E1-C1.dat,0.10113113235806079,True,,0.100521069101607,2289.4123605829377,2305.4040787839645,,6.0,2.1506751706390483,635.9475320613018,630.0337308550678,,8.051095657528471,25.0,
146,AE-EXP11-NaOH3,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 14:13:00,19321.59236111111,34.4421,,0.46337867387939724,,,False,1.0,26/02/2022,01:30:00,-32.5,-73.43,19.5,0.026394987752623892,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP11-NaOH3.dat,0.10113113235806079,True,,0.100521069101607,2442.4368694728687,2454.585008226936,,6.0,2.4692578418974573,636.0589725979065,629.9810470548363,,8.32935162884823,25.0,
147,AE-HL-E3-I2,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 14:28:00,19321.602777777778,35.0624,,0.16904597750947925,0.00781715502934008,,False,3.0,04/03/2022,01:47:00,-32.5,93.89,22.1,0.06351438461338815,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-HL-E3-I2.dat,0.10117747403389657,True,,0.100521069101607,2341.8624887865085,2358.237333515396,,7.0,4.886824608459747,635.9984881332866,630.0311626933037,,8.057873218764295,25.0,
148,NUTSLAB04,25,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 14:43:00,19321.613194444446,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,25-11  22  (0)NUTSLAB04.dat,0.10117281148021293,True,,0.100521069101607,2372.929475063409,2381.5942772052044,,6.0,2.0425854010506876,635.9747574358181,629.8142445398214,,7.956051082817833,25.0,
149,AE-EXP1-NaOH2,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 14:57:00,19321.622916666667,34.4421,,0.46337867387939724,,,False,1.0,26/02/2022,01:30:00,-32.5,-73.43,19.5,0.026394987752623892,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP1-NaOH2.dat,0.10113113235806079,True,,0.100521069101607,2767.1094528502786,2777.4323207075586,,7.0,3.3194549771818562,635.7516731920883,629.5632036121754,,8.465301423818584,25.0,
150,AE-EXP11-C3,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 15:15:00,19321.635416666668,34.4421,,0.46337867387939724,,,False,1.0,26/02/2022,01:30:00,-32.5,-73.43,19.5,0.026394987752623892,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP11-C3.dat,0.10113113235806079,True,,0.100521069101607,2296.480860045487,2313.0235785150344,,6.0,2.636715848192211,635.7296320935314,629.8432685588,,8.093897012147476,25.0,
151,AE-HL-E3-I1,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 15:30:00,19321.645833333332,35.0624,,0.16904597750947925,0.00781715502934008,,False,3.0,04/03/2022,01:47:00,-32.5,93.89,22.1,0.06351438461338815,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-HL-E3-I1.dat,0.10117747403389657,True,,0.100521069101607,2318.8474388703203,2332.9583698229376,,7.0,3.541113544185435,635.8110093899573,629.737007974885,,8.053013821630673,25.0,
152,AE-EXP11-NaOH2,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 15:46:00,19321.656944444443,34.4421,,0.46337867387939724,,,False,1.0,26/02/2022,01:30:00,-32.5,-73.43,19.5,0.026394987752623892,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP11-NaOH2.dat,0.10113113235806079,True,,0.100521069101607,2128.113529717605,2144.5021325613943,,6.0,1.9962876363910271,635.6868717257684,629.7598081820132,,8.211498717008457,25.0,
153,AE-EXP11-C1,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 16:01:00,19321.66736111111,34.4421,,0.46337867387939724,,,False,1.0,26/02/2022,01:30:00,-32.5,-73.43,19.5,0.026394987752623892,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP11-C1.dat,0.10113113235806079,True,,0.100521069101607,2294.318212052645,2309.9184892134003,,6.0,2.712969338270906,635.558688437688,629.620098001264,,8.101149566353087,25.0,
154,NUTSLAB05,25,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 16:16:00,19321.67777777778,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,25-11  22  (0)NUTSLAB05.dat,0.10117281148021293,True,,0.100521069101607,2373.0402363057183,2380.456012521038,,6.0,2.141535563975109,635.6555775067212,629.4191299933312,,7.9591075750094715,25.0,
155,CRM-195-0332-02,666,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-25 16:47:00,19321.699305555554,33.485,2213.51,0.49,3.6,0.0,True,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,True,666-0  0  (0)CRM-195-0332-02.dat,0.10105966083311879,True,0.10045605179361901,0.100521069101607,2214.9416888069927,2224.5114927992454,,6.0,1.2865057913734392,635.1572912909899,629.1060903750824,,7.943923393350177,25.0,1.4316888069924971
156,JUNK01,30,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-30 07:52:00,19326.327777777777,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,30-11  22  (0)JUNK01.dat,0.10117281148021293,True,,0.100521069101607,2400.4832939911125,2407.1145512552903,,6.0,1.6532213391179589,635.916039080552,629.6592504420382,,7.978723438012924,25.0,
157,JUNK02,30,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-30 08:07:00,19326.338194444445,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,30-11  22  (0)JUNK02.dat,0.10117281148021293,True,,0.100521069101607,2400.904162834013,2408.564816498892,,6.0,1.6159219373990141,636.1105497031839,629.9177144210452,,7.978630648318844,25.0,
158,CRM-198-0551-02,666,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-30 08:24:00,19326.35,33.504,2200.67,0.67,3.8,0.0,True,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,True,666-0  0  (0)CRM-198-0551-02.dat,0.10106107928593495,True,0.10109712770981535,0.100521069101607,2188.1368014363948,2206.5587318808202,,7.0,4.586811275019917,636.5547697480763,630.7829696568961,,7.883873343030483,25.0,-12.53319856360531
159,NUTSLAB01,30,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-30 08:40:00,19326.36111111111,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,30-11  22  (0)NUTSLAB01.dat,0.10117281148021293,True,,0.100521069101607,2372.5997346370514,2380.1705706876533,,6.0,1.8487854583595948,637.0511138846642,630.8175582286957,,7.955651424034803,25.0,
160,AE-EXP11-NaOH1,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-30 08:56:00,19326.37222222222,34.4421,,0.46337867387939724,,,False,1.0,26/02/2022,01:30:00,-32.5,-73.43,19.5,0.026394987752623892,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP11-NaOH1.dat,0.10113113235806079,True,,0.100521069101607,2357.797723787573,2366.3769593832353,,6.0,0.9220361386240256,637.1715489020353,631.0080002316031,,8.316886586902928,25.0,
161,AE-EXP4-C2,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-30 09:13:00,19326.384027777778,35.2633,,0.17292889625673594,0.003907997655519457,,False,4.0,07/03/2022,02:03:00,-31.43,-103.38,23.0,0.06643596014383077,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP4-C2.dat,0.10119248650046461,True,,0.100521069101607,2304.0679014847474,2319.2453208141546,,7.0,3.4573530429936423,637.0692863389442,631.0393931001054,,8.04639233077113,25.0,
162,AE-EXP4-NaOH3,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-30 09:29:00,19326.39513888889,35.2633,,0.17292889625673594,0.003907997655519457,,False,4.0,07/03/2022,02:03:00,-31.43,-103.38,23.0,0.06643596014383077,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP4-NaOH3.dat,0.10119248650046461,True,,0.100521069101607,2789.4659092876805,2802.6556714473445,,7.0,4.522047468158399,637.1500399578713,631.0387735844649,,8.440763740455518,25.0,
163,AE-EXP4-NaOH2,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-30 09:46:00,19326.406944444443,35.2633,,0.17292889625673594,0.003907997655519457,,False,4.0,07/03/2022,02:03:00,-31.43,-103.38,23.0,0.06643596014383077,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)AE-EXP4-NaOH2.dat,0.10119248650046461,True,,0.100521069101607,2793.5941239031004,2806.5737235865727,,7.0,4.6485010911087645,637.3143991004066,631.1891179618525,,8.310004329953854,25.0,
