bottle,station,cast,niskin,depth,counts,run_time,dic_cell_id,dbs_fname,analysis_datetime,analysis_datenum,real_day,salinity,dic_certified,alkalinity_certified,total_phosphate,total_silicate,total_ammonium,crm,temperature_override,file_good,flag,notes,analyte_volume,file_path,analysis_batch,reference_good,file_name,analyte_mass,titrant_molinity_here,titrant_molinity,alkalinity,alkalinity_gran,alkalinity_gran_estimate,alkalinity_npts,alkalinity_std,emf0,emf0_gran,emf0_gran_estimate,pH_initial,temperature_initial,alkalinity_offset,blank_good,k_dic_good,logfile_index,blank_here,blank_here_min,blank_here_max,blank_here_std,blank_here_count,analysis_datenum_scaled,blank,counts_corrected,temperature_analysis_dic,density_analysis_dic,k_dic_here,k_dic,dic,dic_offset,nuts_offset,offset_pchip,dic_corrected
NUTSLAB05,1,11,22,0,201526,11,C_Nov01-22_0811,data/64PE503_SO289_2022.dbs,2022-11-01 16:46:00,19297.69861111111,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,1-11  22  (0)NUTSLAB05.dat,0.1011728114802129,,0.1001453250751579,2363.220869948105,2371.604364273624,,6.0,1.724364809530606,636.6381448101362,630.4507518194888,,7.958812901410875,25.0,,True,False,28352,13.5,0.0,31.0,13.756816492197604,6.0,1.4720922019515568,17.38833890721031,201334.7282720207,25.0,1.0233430585162893,,0.0108453381872795,2133.735308782897,,5.623937131240837,5.623937131240837,2139.359245914138
NUTSLAB01,2,11,22,0,202202,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 09:58:00,19298.415277777774,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,2-11  22  (0)NUTSLAB01.dat,0.1011728114802129,,0.1001453250751579,2362.67405723431,2371.525272804544,,6.0,1.3061211474001235,636.4530125196601,630.2972230299819,,7.9565286926467955,25.0,,True,False,28468,29.5,5.0,53.0,21.631381524689232,6.0,-1.2276381785665935,39.90969270583355,201762.99338023583,25.0,1.0233430585162893,,0.0108545053583695,2140.08144633502,,0.0,0.0,2140.08144633502
64PE503-12-5-6,12,5,6,0,203514,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 10:16:00,19298.42777777778,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,12-5  6  (0)64PE503-12-5-6.dat,0.1011728114802129,,0.1001453250751579,2308.806978861438,2324.7112469027284,,7.0,4.073397783702852,636.316156270808,630.3189094954118,,7.861246089205962,25.0,,True,False,28487,27.666666666666668,0.0,56.0,21.8377858055456,6.0,-1.103539971379438,39.358995083522586,203081.05105408124,25.0,1.0233430585162893,,0.0108545053583695,2154.0619624135074,,,1.263235817787391,2155.325198231295
SO289-40668,0,0,0,0,207973,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 10:33:00,19298.439583333333,True,34.3146,,,2.244445322260918,29.013632979492137,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40668.dat,0.10112160905492,,0.1001453250751579,2293.291587333321,2308.052569441107,,7.0,2.866390934305779,636.2687307257295,630.275034583069,,7.702396700105639,25.0,,True,False,28506,39.0,32.0,58.0,8.86942313043338,6.0,-0.9863361090580852,38.78384959800769,207546.37765442196,25.0,1.0228251560706014,,0.0108545053583695,2202.5399502440514,,,2.3697492616253397,2204.9096995056766
SO289-40741,0,0,0,0,216938,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 10:51:00,19298.452083333334,True,34.6912,,,2.4196518376724083,122.90600507230712,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40741.dat,0.1011497402703131,,0.1001453250751579,2398.342709682649,2405.4231551244325,,6.0,1.7736242173204555,636.4530069017603,630.2556129910149,,7.6962146871981405,25.0,,True,False,28525,38.0,13.0,52.0,14.189197769195175,6.0,-0.8622379018709296,38.11683174540485,216518.71485080052,25.0,1.0231096977728538,,0.0108545053583695,2297.1178512444108,,,3.394904598190556,2300.512755842601
SO289-40710,0,0,0,0,197979,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 11:25:00,19298.475694444445,True,34.6404,,,0.6427899977139072,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40710.dat,0.1011459452669608,,0.1001453250751579,2280.2942630400275,2295.2153078080405,,6.0,2.3672024021024987,636.3642524927121,630.3761478818709,,7.920376161074913,25.0,,True,False,28563,34.833333333333336,20.0,49.0,10.761298971571952,6.0,-0.6278301771921064,36.69489906259332,197575.35611031143,25.0,1.0230713120615067,,0.0108545053583695,2096.220210944797,,,4.720062473064424,2100.9402734178616
NUTSLAB02,2,11,22,0,201688,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 11:42:00,19298.4875,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,2-11  22  (0)NUTSLAB02.dat,0.1011728114802129,,0.1001453250751579,2363.704493130963,2371.309009916801,,6.0,1.631802335086293,636.6226492987324,630.3986889667668,,7.960241323091405,25.0,,True,False,28582,25.166666666666668,10.0,44.0,10.41499986664533,6.0,-0.5106263148707536,35.904910570221546,201293.0459837276,25.0,1.0233430585162893,,0.0108545053583695,2135.096757680419,,4.984688654600632,4.984688654600632,2140.08144633502
64PE503-12-7-8,12,7,8,0,197648,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 11:58:00,19298.49861111111,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,12-7  8  (0)64PE503-12-7-8.dat,0.1011728114802129,,0.1001453250751579,2301.995050061553,2316.333405432761,,7.0,3.824242306548352,636.5869915401929,630.515406840432,,7.972316207656357,25.0,,True,False,28601,25.83333333333333,2.0,46.0,15.731249862049175,6.0,-0.4003167973790859,35.11351790754088,197261.75130301705,25.0,1.0233430585162893,,0.0108545053583695,2092.337187125085,,,5.075636197714275,2097.4128233227993
SO289-40179,0,0,0,0,217956,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 12:44:00,19298.53055555556,True,34.6695,,,2.5447292532442023,121.52962646357189,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40179.dat,0.101148119162907,,0.1001453250751579,2394.576069767838,2401.8821494609333,,6.0,1.923018604309592,636.7195954720739,630.5306545891158,,7.664378440813945,25.0,,True,False,28658,42.16666666666666,25.0,59.0,12.915322510706249,6.0,-0.0831769345634533,32.58125406186264,217597.60620531952,25.0,1.023093300590776,,0.0108545053583695,2308.601161946965,,,5.241964006667806,2313.843125953633
SO289-40708,0,0,0,0,204157,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 12:58:00,19298.540277777774,True,34.3361,,,1.5213520707290349,4.307077667163511,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40708.dat,0.101123214896961,,0.1001453250751579,2241.100343980443,2249.822932654128,,6.0,1.827049277286107,636.696582395111,630.586630754625,,7.659763564081597,25.0,,True,False,28677,39.5,7.0,52.0,14.885675440951054,6.0,0.0133438932327265,31.73531389595837,203807.91154714447,25.0,1.0228413988465184,,0.0108545053583695,2162.831960518383,,,5.272410868685246,2168.104371387068
NUTSLAB03,2,11,22,0,201603,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 13:12:00,19298.55,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,2-11  22  (0)NUTSLAB03.dat,0.1011728114802129,,0.1001453250751579,2362.907280021808,2371.2037189268226,,6.0,1.3462413781048748,636.8578969663942,630.666217260601,,7.959146781997632,25.0,,True,False,28696,22.83333333333333,8.0,49.0,13.532881765865277,6.0,0.1098647210289063,30.85445811623504,201263.6009607214,25.0,1.0233430585162893,,0.0108545053583695,2134.78443703942,,5.297009295599764,5.297009295599764,2140.08144633502
SO289-41307,0,0,0,0,197039,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 13:32:00,19298.56388888889,True,35.6366,,,0.2215892098321524,0.4646540259035442,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-41307.dat,0.1012203863604695,,0.1001453250751579,2298.016320531022,2312.5280998548224,,7.0,3.212620743639224,636.9703294112514,630.8875725789654,,7.958511758803696,25.0,,True,False,28715,21.33333333333333,0.0,47.0,17.259457954666157,6.0,0.2477516179115496,29.535750414349422,196714.1067454421,25.0,1.0238242690585098,,0.0108545053583695,2085.547676750032,,,5.3280925839488065,2090.875769333981
SO289-40828,0,0,0,0,201734,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 13:48:00,19298.575,True,34.4159,,,1.3854526066146535,4.184692182038479,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40828.dat,0.1011291753563636,,0.1001453250751579,2273.8245600242744,2290.5222584188045,,6.0,2.212186823861577,636.7155709772529,630.8217377659771,,7.807144993516945,25.0,,True,False,28734,40.16666666666666,26.0,62.0,11.036555420762202,6.0,0.3580611354032173,28.42986909059846,201421.27144000345,25.0,1.0229016877192505,,0.0108545053583695,2137.3786908201746,,,5.350706575381627,2142.729397395556
64PE503-20-4-2,20,4,2,0,200021,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 14:02:00,19298.584722222226,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,20-4  2  (0)64PE503-20-4-2.dat,0.1011728114802129,,0.1001453250751579,2309.406975120799,2323.145280562446,,7.0,3.783135526420632,636.8743177479025,630.7787543922991,,7.930688399531443,25.0,,True,False,28753,35.333333333333336,6.0,47.0,13.535960336164637,6.0,0.4545819631993972,27.42524136059637,199719.32234503343,25.0,1.0233430585162893,,0.0108545053583695,2118.404416312936,,,5.367800432411301,2123.7722167453476
NUTSLAB04,2,11,22,0,201517,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 14:48:00,19298.616666666665,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,2-11  22  (0)NUTSLAB04.dat,0.1011728114802129,,0.1001453250751579,2363.368031102161,2371.2481378574366,,6.0,1.2779959678259127,637.0174411068822,630.8015306557638,,7.95930811138287,25.0,,True,False,28810,17.833333333333332,0.0,54.0,18.37041703996461,6.0,0.7717218259789124,23.88273091621386,201254.28995992165,25.0,1.0233430585162893,,0.0108545053583695,2134.6856761134222,,5.395770221597559,5.395770221597559,2140.08144633502
64PE503-23-3-5,23,3,5,0,199777,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 15:05:00,19298.628472222223,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,23-3  5  (0)64PE503-23-3-5.dat,0.1011728114802129,,0.1001453250751579,2309.3990207651063,2324.4854429601014,,7.0,3.7628769378826985,636.9401044232965,630.9154574650333,,7.932645599677808,25.0,,True,False,28829,24.0,3.0,47.0,16.842406795546374,6.0,0.8889256883363826,22.48035410820921,199529.7161048097,25.0,1.0233430585162893,,0.0108545053583695,2116.3932804251594,,,5.393108861586558,2121.786389286746
SO289-41301,0,0,0,0,204640,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 15:20:00,19298.63888888889,True,34.3926,,,1.7714167365615203,15.195296793714707,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-41301.dat,0.1011274349938214,,0.1001453250751579,2280.204150589628,2295.3834438776958,,6.0,2.10895707979583,636.8243600196787,630.8843735428204,,7.754892706990659,25.0,,True,False,28848,20.83333333333333,0.0,58.0,19.82773030099232,6.0,0.992340860998365,21.201450480832136,204406.7840447109,25.0,1.0228840842949618,,0.0108545053583695,2169.0967400570034,,,5.386265139034582,2174.483005196038
SO289-40960,0,0,0,0,197961,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 15:34:00,19298.64861111111,True,35.332,,,0.4618297145931035,0.967596717043902,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40960.dat,0.1011976205796534,,0.1001453250751579,2316.4448994272084,2331.714861172693,,7.0,3.729214426360705,637.043657521861,631.0187000082395,,7.973274061116069,25.0,,True,False,28867,22.83333333333333,0.0,60.0,21.279228265037144,6.0,1.088861688794545,19.97281995340154,197741.29898051257,25.0,1.02359399767009,,0.0108545053583695,2096.909511232513,,,5.375983802665153,2102.2854950351784
SO289-40952,0,0,0,0,204268,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 15:50:00,19298.659722222223,True,34.3165,,,1.8789996863657896,16.353062273020207,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40952.dat,0.1011217509657537,,0.1001453250751579,2277.354069445758,2294.2220499516397,,6.0,2.0694760216694994,636.8379574463847,630.9735987815989,,7.750896675932007,25.0,,True,False,28886,25.5,0.0,61.0,21.234798484249072,6.0,1.1991712062862123,18.52745114202344,204064.19803743772,25.0,1.02282659147073,,0.0108545053583695,2165.5830514376426,,,5.359524356688589,2170.9425757943313
SO289-40965,0,0,0,0,197308,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 16:04:00,19298.669444444444,True,35.4578,,,0.3456077934647845,0.6599742044694755,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40965.dat,0.1012070223760102,,0.1001453250751579,2319.8460714630714,2334.8248523158427,,7.0,4.08099570343392,637.1412346919287,631.0898722734618,,7.999433532864117,25.0,,True,False,28905,24.166666666666668,0.0,59.0,21.255718184892164,6.0,1.2956920340823923,17.22680942898478,197118.5050962812,25.0,1.0236890949882185,,0.0108545053583695,2090.1110310508857,,,5.340911173407441,2095.451942224293
SO289-40837,0,0,0,0,215016,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 16:19:00,19298.67986111111,True,34.7097,,,2.318027906281007,116.27259236604644,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40837.dat,0.1011511223362581,,0.1001453250751579,2384.9389253329755,2392.949729170835,,6.0,1.789761417765651,637.0187853473435,630.8572528353246,,7.704087973470223,25.0,,True,False,28924,14.0,0.0,44.0,16.772994167212165,6.0,1.3991072067443748,15.79616704834416,214842.2421624682,25.0,1.02312367709764,,0.0108545053583695,2279.300460890499,,,5.316511059144114,2284.616971949643
NUTSLAB05,2,11,22,0,201423,11,C_Nov02-22_0811,data/64PE503_SO289_2022.dbs,2022-11-02 16:33:00,19298.689583333333,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,2-11  22  (0)NUTSLAB05.dat,0.1011728114802129,,0.1001453250751579,2363.426356681994,2370.142325284397,,6.0,1.935206979663415,637.1376558993745,630.8634162672546,,7.958804637107482,25.0,,True,False,28943,8.166666666666666,0.0,30.0,11.977989072553967,6.0,1.4956280345405548,14.42639188714611,201264.3096892414,25.0,1.0233430585162893,,0.0108545053583695,2134.79195445741,,5.289491877609635,5.289491877609635,2140.08144633502
NUTSLAB01,3,11,22,0,201825,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 10:01:00,19299.41736111111,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,3-11  22  (0)NUTSLAB01.dat,0.1011728114802129,,0.1001453250751579,2363.341818862636,2373.588695785041,,6.0,1.5537192649151408,637.8121268811772,631.7339708703468,,7.960063457399095,25.0,,True,False,29059,43.0,16.0,60.0,15.663120165960974,6.0,-1.1614596383802454,52.12957390982956,201251.57468699187,25.0,1.0233430585162893,,0.0108703855210932,2137.7798826783887,,0.0,0.0,2137.7798826783887
SO289-40041,0,0,0,0,211770,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 10:16:00,19299.42777777778,True,34.3906,,,2.5804294168539665,40.00007568973288,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40041.dat,0.1011272856075516,,0.1001453250751579,2297.4840214447586,2311.677660644813,,7.0,3.423672630887097,637.733969388933,631.7045327392078,,7.598697757671693,25.0,,True,False,29078,51.66666666666666,21.0,85.0,21.63844315615664,6.0,-1.0511246505499907,51.14311969385153,211207.4256833676,25.0,1.0228825732822702,,0.0108703855210932,2244.5451726962733,,,0.24059808538504343,2244.7857707816584
64PE503-4-1-2,4,1,2,0,203482,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 10:31:00,19299.438194444443,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,4-1  2  (0)64PE503-4-1-2.dat,0.1011728114802129,,0.1001453250751579,2314.149569489809,2330.876709820044,,7.0,3.7220587202000552,637.7082695487599,631.7721451433948,,7.87210005143706,25.0,,True,False,29097,45.333333333333336,24.0,67.0,17.249798710580816,6.0,-0.94078966275827,50.13117036363428,202930.55712600003,25.0,1.0233430585162893,,0.0108703855210932,2155.6147487511853,,,0.47218366679283785,2156.086932417978
SO289-40688,0,0,0,0,194113,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 10:46:00,19299.44861111111,True,35.7428,,,0.1132261084357112,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40688.dat,0.1012283246846763,,0.1001453250751579,2357.860996690657,2365.915983445025,,6.0,1.638698900951418,638.1307322312575,631.8862968215323,,8.102367358666747,25.0,,True,False,29116,43.833333333333336,30.0,61.0,10.636676590405902,6.0,-0.8304546749280155,49.09380746091438,193572.96811792997,25.0,1.0239045636441246,,0.0108703855210932,2055.086835842592,,,0.69395817856547,2055.7807940211574
SO289-40058,0,0,0,0,218031,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 11:01:00,19299.45902777778,True,34.5965,,,2.7128964653368715,105.60367123026664,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40058.dat,0.1011426658152019,,0.1001453250751579,2376.575053172577,2383.987783880316,,6.0,1.6979256684839374,637.9454904947544,631.7446178536866,,7.610724955168448,25.0,,True,False,29135,40.16666666666666,8.0,81.0,24.82214513068701,6.0,-0.7201196870977609,48.03111226768351,217502.65776505548,25.0,1.0230381410529703,,0.0108703855210932,2311.0944224768086,,,0.9051230548005333,2311.9995455316093
SO289-41125,0,0,0,0,202898,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 11:15:00,19299.46875,True,34.4106,,,1.547648480499987,7.182300492522352,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-41125.dat,0.1011287794778824,,0.1001453250751579,2276.707714890422,2292.751170995563,,6.0,2.5598506198966096,637.850996995109,631.9319567722396,,7.790840316552958,25.0,,True,False,29154,53.5,32.0,77.0,14.233177204452046,6.0,-0.6171403651459769,47.016479544393405,202380.8187250117,25.0,1.022897683486395,,0.0108703855210932,2150.7112169001484,,,1.0919335505505956,2151.803150450699
NUTSLAB02,3,11,22,0,201636,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 11:30:00,19299.479166666668,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,3-11  22  (0)NUTSLAB02.dat,0.1011728114802129,,0.1001453250751579,2363.827162570152,2371.811692184404,,6.0,1.957858701705879,638.1352446597352,631.9322277745717,,7.96129940381874,25.0,,True,False,29173,44.833333333333336,11.0,92.0,30.748532033614584,6.0,-0.5068053773157223,45.905038102355775,201131.0445808741,25.0,1.0233430585162893,,0.0108703855210932,2136.499560591387,,1.2803220870018777,1.2803220870018777,2137.7798826783887
64PE503-42-4-8,42,4,8,0,198901,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 11:45:00,19299.48958333333,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,42-4  8  (0)64PE503-42-4-8.dat,0.1011728114802129,,0.1001453250751579,2303.575804692241,2318.4996596171018,,7.0,3.3549161630543307,637.9942884731433,631.9671632945274,,7.947084300346042,25.0,,True,False,29192,37.66666666666666,12.0,67.0,22.125902367034787,6.0,-0.3964703895240016,44.76850129972309,198408.54648570303,25.0,1.0233430585162893,,0.0108703855210932,2107.5800270794684,,,1.4551630347518587,2109.0351901142203
SO289-40703,0,0,0,0,212639,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 12:00:00,19299.5,True,34.493,,,2.496212436553665,68.49978182547441,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40703.dat,0.1011349344026621,,0.1001453250751579,2331.843120367774,2349.655532296981,,7.0,5.60510308908153,637.7669998125957,631.8961808023042,,7.653347289639577,25.0,,True,False,29211,37.5,16.0,60.0,12.84198842339716,6.0,-0.2861354016937469,43.60694939958876,212159.32355660453,25.0,1.0229599393381092,,0.0108703855210932,2254.490669934623,,,1.6180658256595724,2256.1087357602823
SO289-41168,0,0,0,0,187361,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 12:15:00,19299.510416666668,True,35.136,,,0.0585915560158815,0.1845634014500268,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-41168.dat,0.1011829736709713,,0.1001453250751579,2301.1935344836834,2315.3391561757435,,7.0,3.268874788252083,638.2455000455949,632.1769705898021,,8.151637138401181,25.0,,True,False,29230,33.0,0.0,63.0,20.51016008388688,6.0,-0.1758004138634923,42.42046240952277,186894.37491349524,25.0,1.023445847074003,,0.0108703855210932,1985.0722076226605,,,1.7727371296996366,1986.84494475236
SO289-41089,0,0,0,0,200287,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 12:30:00,19299.52083333333,True,35.2403,,,0.6522689302611983,1.6619187414738912,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-41089.dat,0.1011907677129718,,0.1001453250751579,2310.9885385359203,2325.3829670494547,,7.0,3.3889478901136982,638.2556164972113,632.1944272958887,,7.921920532587178,25.0,,True,False,29249,42.0,14.0,66.0,20.24022397768035,6.0,-0.0654654260717716,41.209120081238325,199833.6996791064,25.0,1.0235246822735224,,0.0108703855210932,2122.341935900428,,,1.9228836170411356,2124.264819517469
SO289-40941,0,0,0,0,217996,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 12:46:00,19299.531944444443,True,34.6745,,,2.497830556618914,128.27048594410363,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40941.dat,0.1011484926881797,,0.1001453250751579,2398.14058961217,2406.3300943013755,,6.0,1.814988917836832,638.2293896190333,632.1039362810524,,7.670460221422071,25.0,,True,False,29268,43.66666666666666,24.0,57.0,14.243907079480998,6.0,0.0522252275984196,39.88971505574773,217557.2131343868,25.0,1.0230970787253295,,0.0108703855210932,2311.540936674253,,,2.082228881765739,2313.6231655560186
NUTSLAB03,3,11,22,0,201468,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 13:00:00,19299.541666666668,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,3-11  22  (0)NUTSLAB03.dat,0.1011728114802129,,0.1001453250751579,2362.953471493323,2372.819118013616,,6.0,1.455847601584684,638.276583941421,632.1772643478932,,7.9603078323267695,25.0,,True,False,29287,38.0,17.0,60.0,12.922847983320086,6.0,0.1552045495887376,38.71218713848657,201042.16594147665,25.0,1.0233430585162893,,0.0108703855210932,2135.5554538553315,,2.224428823057224,2.224428823057224,2137.7798826783887
SO289-41077,0,0,0,0,219444,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 13:15:00,19299.55208333333,True,34.6787,,,2.536897056445542,132.5057378596672,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-41077.dat,0.1011488064502321,,0.1001453250751579,2420.646514360142,2434.3056778079576,,6.0,2.5854449900487757,638.1421895482691,632.0980830694973,,7.675747635238907,25.0,,True,False,29306,44.333333333333336,12.0,85.0,23.605554901806958,6.0,0.2655395373804582,37.426754755358616,219032.30569769104,25.0,1.023100252366683,,0.0108703855210932,2327.2065459861774,,,2.3797881601433377,2329.586334146321
SO289-40641,0,0,0,0,194120,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 13:29:00,19299.56180555556,True,35.7157,,,0.1112761675823858,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40641.dat,0.1012262989452779,,0.1001453250751579,2349.018835989327,2356.261401146623,,6.0,1.264200076433393,638.6595832025529,632.3516832124583,,8.09524846577326,25.0,,True,False,29325,43.66666666666666,13.0,64.0,19.955506062794356,6.0,0.3685188593707762,36.20487676962375,193721.74635553412,25.0,1.0238840736891517,,0.0108703855210932,2056.707512908756,,,2.5250972718783564,2059.2326101806343
SO289-41110,0,0,0,0,218931,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 13:45:00,19299.572916666668,True,34.6624,,,2.551580717302067,126.1782063288816,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-41110.dat,0.1011475887588504,,0.1001453250751579,2404.9255870178504,2413.6205870901176,,6.0,2.159692882218905,638.1602604960642,632.0818999527941,,7.651543021529903,25.0,,True,False,29344,34.666666666666664,2.0,75.0,21.989896669960856,6.0,0.4862095130409676,34.78235184399728,218548.39412971603,25.0,1.023087935658225,,0.0108703855210932,2322.092966209586,,,2.6905596393016387,2324.7835258488876
SO289-40056,0,0,0,0,190734,11,C_Nov03-22_0811,data/64PE503_SO289_2022.dbs,2022-11-03 13:59:00,19299.58263888889,True,34.2842,,,0.2003141721231163,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,0,False,0-0  0  (0)SO289-40056.dat,0.1011193385023652,,0.1001453250751579,2285.8176754378205,2300.4742941445866,,6.0,2.8087430580008808,638.141760004147,632.1614835175329,,8.062830540033085,25.0,,True,False,29363,43.16666666666666,0.0,72.0,24.93602926601498,6.0,0.5891888349927515,33.51488261217855,190365.336291266,25.0,1.0228021898787767,,0.0108703855210932,2023.2109549783904,,,2.8339813052802896,2026.0449362836707
